20171124144900,-89000
20171124144800,-89400
20171124144700,-89700
20171124144600,+89900
20171124144500,+89900
20171124144400,+90200
20171124144300,+90300
20171124144200,+90200
20171124144100,+90200
20171124144000,+90400
20171124143900,+90300
20171124143800,+90100
20171124143700,+90100
20171124143600,+90300
20171124143500,+90600
20171124143400,+90400
20171124143300,+90400
20171124143200,+90500
20171124143100,+90500
20171124143000,+90500
20171124142900,+90500
20171124142800,+90600
20171124142700,+90600
20171124142600,+90600
20171124142500,+90600
20171124142400,+90600
20171124142300,+90500
20171124142200,+90600
20171124142100,+90600
20171124142000,+90500
20171124141900,+90600
20171124141800,+90400
20171124141700,+90500
20171124141600,+90500
20171124141500,+90500
20171124141400,+90500
20171124141300,+90500
20171124141200,+90400
20171124141100,+90600
20171124141000,+90400
20171124140900,+90400
20171124140800,+90300
20171124140700,+90400
20171124140600,+90500
20171124140500,+90600
20171124140400,+90700
20171124140300,+90800
20171124140200,+90700
20171124140100,+90600
20171124140000,+90700
20171124135900,+90700
20171124135800,+90600
20171124135700,+90700
20171124135600,+90700
20171124135500,+90700
20171124135400,+90500
20171124135300,+90600
20171124135200,+90700
20171124135100,+90700
20171124135000,+90700
20171124134900,+90700
20171124134800,+90700
20171124134700,+90700
20171124134600,+90700
20171124134500,+90800
20171124134400,+90800
20171124134300,+90800
20171124134200,+90700
20171124134100,+90700
20171124134000,+90800
20171124133900,+90800
20171124133800,+90800
20171124133700,+90800
20171124133600,+90800
20171124133500,+90800
20171124133400,+90800
20171124133300,+90800
20171124133200,+90800
20171124133100,+90800
20171124133000,+90800
20171124132900,+90800
20171124132800,+90700
20171124132700,+90800
20171124132600,+90700
20171124132500,+90700
20171124132400,+90800
20171124132300,+90800
20171124132200,+90700
20171124132100,+90700
20171124132000,+90700
20171124131900,+90700
20171124131800,+90700
20171124131700,+90700
20171124131600,+90700
20171124131500,+90700
20171124131400,+90700
20171124131300,+90700
20171124131200,+90700
20171124131100,+90700
20171124131000,+90700
20171124130900,+90600
20171124130800,+90700
20171124130700,+90700
20171124130600,+90600
20171124130500,+90700
20171124130400,+90700
20171124130300,+90700
20171124130200,+90700
20171124130100,+90700
20171124130000,+90600
20171124125900,+90700
20171124125800,+90700
20171124125700,+90700
20171124125600,+90700
20171124125500,+90700
20171124125400,+90700
20171124125300,+90600
20171124125200,+90600
20171124125100,+90600
20171124125000,+90600
20171124124900,+90600
20171124124800,+90600
20171124124700,+90700
20171124124600,+90700
20171124124500,+90400
20171124124400,+90500
20171124124300,+90500
20171124124200,+90500
20171124124100,+90700
20171124124000,+90700
20171124123900,+90700
20171124123800,+90700
20171124123700,+90600
20171124123600,+90700
20171124123500,+90700
20171124123400,+90700
20171124123300,+90700
20171124123200,+90700
20171124123100,+90700
20171124123000,+90700
20171124122900,+90700
20171124122800,+90700
20171124122700,+90700
20171124122600,+90800
20171124122500,+90700
20171124122400,+90700
20171124122300,+90700
20171124122200,+90800
20171124122100,+90800
20171124122000,+90900
20171124121900,+90900
20171124121800,+90900
20171124121700,+90900
20171124121600,+90900
20171124121500,+90900
20171124121400,+90800
20171124121300,+90900
20171124121200,+90800
20171124121100,+90800
20171124121000,+90800
20171124120900,+90800
20171124120800,+90800
20171124120700,+90800
20171124120600,+90800
20171124120500,+90800
20171124120400,+90800
20171124120300,+90700
20171124120200,+90700
20171124120100,+90800
20171124120000,+90700
20171124115900,+90700
20171124115800,+90700
20171124115700,+90700
20171124115600,+90700
20171124115500,+90700
20171124115400,+90700
20171124115300,+90700
20171124115200,+90700
20171124115100,+90800
20171124115000,+90800
20171124114900,+90800
20171124114800,+90700
20171124114700,+90800
20171124114600,+90800
20171124114500,+90800
20171124114400,+90800
20171124114300,+90800
20171124114200,+90700
20171124114100,+90700
20171124114000,+90700
20171124113900,+90700
20171124113800,+90700
20171124113700,+90700
20171124113600,+90700
20171124113500,+90700
20171124113400,+90700
20171124113300,+90700
20171124113200,+90700
20171124113100,+90700
20171124113000,+90700
20171124112900,+90800
20171124112800,+90700
20171124112700,+90700
20171124112600,+90700
20171124112500,+90700
20171124112400,+90700
20171124112300,+90700
20171124112200,+90600
20171124112100,+90700
20171124112000,+90600
20171124111900,+90700
20171124111800,+90600
20171124111700,+90800
20171124111600,+90700
20171124111500,+90700
20171124111400,+90700
20171124111300,+90800
20171124111200,+90800
20171124111100,+90900
20171124111000,+90900
20171124110900,+90800
20171124110800,+90800
20171124110700,+90800
20171124110600,+90800
20171124110500,+90800
20171124110400,+90800
20171124110300,+90800
20171124110200,+90800
20171124110100,+90800
20171124110000,+90800
20171124105900,+90800
20171124105800,+90800
20171124105700,+90900
20171124105600,+90900
20171124105500,+90900
20171124105400,+90800
20171124105300,+90900
20171124105200,+90900
20171124105100,+91000
20171124105000,+90900
20171124104900,+90900
20171124104800,+91000
20171124104700,+90900
20171124104600,+90900
20171124104500,+91000
20171124104400,+91000
20171124104300,+91000
20171124104200,+91000
20171124104100,+91000
20171124104000,+91000
20171124103900,+91000
20171124103800,+91000
20171124103700,+91000
20171124103600,+91000
20171124103500,+91000
20171124103400,+91000
20171124103300,+91000
20171124103200,+91000
20171124103100,+91000
20171124103000,+91000
20171124102900,+91000
20171124102800,+90900
20171124102700,+90900
20171124102600,+90900
20171124102500,+90900
20171124102400,+91000
20171124102300,+91000
20171124102200,+91000
20171124102100,+91000
20171124102000,+90900
20171124101900,+90900
20171124101800,+90900
20171124101700,+90700
20171124101600,+90800
20171124101500,+90700
20171124101400,+90600
20171124101300,+90400
20171124101200,+90600
20171124101100,+90700
20171124101000,+90800
20171124100900,+90800
20171124100800,+90800
20171124100700,+90800
20171124100600,+90800
20171124100500,+90800
20171124100400,+90900
20171124100300,+90900
20171124100200,+90900
20171124100100,+90900
20171124100000,+90800
20171124095900,+90600
20171124095800,+90600
20171124095700,+90300
20171124095600,+90200
20171124095500,+90200
20171124095400,+90100
20171124095300,+90000
20171124095200,+90100
20171124095100,+90100
20171124095000,+90100
20171124094900,+90000
20171124094800,+90000
20171124094700,+90100
20171124094600,+89900
20171124094500,+90100
20171124094400,+90100
20171124094300,+90300
20171124094200,+90300
20171124094100,+90300
20171124094000,+90300
20171124093900,89800
20171124093800,-89100
20171124093700,-89700
20171124093600,89800
20171124093500,+89900
20171124093400,-89400
20171124093300,-89300
20171124093200,-89200
20171124093100,-89100
20171124093000,-89200
20171124092900,-89200
20171124092800,-89100
20171124092600,-89000
20171124092500,-89000
20171124092400,-89000
20171124092300,-88700
20171124092200,-88700
20171124092100,-88800
20171124092000,-89000
20171124091900,-88600
20171124091800,-88500
20171124091700,-88600
20171124091600,-88900
20171124091500,-88800
20171124091400,-89000
20171124091300,-89000
20171124091200,-88600
20171124091100,-88700
20171124091000,-89200
20171124090900,-89300
20171124090800,-89400
20171124090700,-89200
20171124090600,-89600
20171124090500,-89600
20171124090400,-89300
20171124090300,-89300
20171124090200,-89200
20171124090100,-89700
20171124090000,89800
20171123163500,+89800
20171123163000,+89800
20171123161900,+89700
20171123161800,+89800
20171123161700,+89800
20171123161600,+89900
20171123161500,+89900
20171123161400,+89900
20171123161300,+89800
20171123161200,+89800
20171123161100,+89900
20171123161000,+89900
20171123160900,+89900
20171123160800,+89900
20171123160700,+90000
20171123160600,+90000
20171123160500,+89900
20171123160400,+90000
20171123160300,+89900
20171123160200,+89900
20171123160100,+89800
20171123160000,+89800
20171123155900,+89900
20171123155800,+89800
20171123155700,+89800
20171123155600,+89900
20171123155500,+89900
20171123155400,+89400
20171123155300,+89400
20171123155200,+89400
20171123155100,+89500
20171123155000,+89800
20171123154900,+90100
20171123154800,+90100
20171123154700,+90000
20171123154600,+89900
20171123154500,+89900
20171123154400,+89900
20171123154300,+90000
20171123154200,+90000
20171123154100,+90100
20171123154000,+90200
20171123153900,+90300
20171123153800,+90300
20171123153700,+90300
20171123153600,+90300
20171123153500,+90200
20171123153400,+89900
20171123153300,+90000
20171123153200,+89900
20171123153100,+89900
20171123153000,+89800
20171123152900,+90000
20171123152800,+90000
20171123152700,+90000
20171123152600,+90000
20171123152500,+90000
20171123152400,+90000
20171123152300,+90000
20171123152200,+89900
20171123152100,+89800
20171123152000,+89800
20171123151900,+89800
20171123151800,+89900
20171123151700,+90000
20171123151600,+90000
20171123151500,+90000
20171123151400,+90000
20171123151300,+89900
20171123151200,+90000
20171123151100,+89900
20171123151000,+90000
20171123150900,+90000
20171123150800,+89900
20171123150700,+89800
20171123150600,+89700
20171123150500,+89700
20171123150400,+89600
20171123150300,+89600
20171123150200,+89700
20171123150100,+89700
20171123150000,+89800
20171123145900,+89800
20171123145800,+89800
20171123145700,+89700
20171123145600,+89800
20171123145500,+89700
20171123145400,+89700
20171123145300,+89700
20171123145200,+89600
20171123145100,+89600
20171123145000,+89600
20171123144900,+89600
20171123144800,+89600
20171123144700,+89500
20171123144600,+89500
20171123144500,+89500
20171123144400,+89500
20171123144300,+89500
20171123144200,+89500
20171123144100,+89500
20171123144000,+89500
20171123143900,+89500
20171123143800,+89300
20171123143700,+89200
20171123143600,+89300
20171123143500,+89300
20171123143400,+89300
20171123143300,+89000
20171123143200,+89000
20171123143100,+89100
20171123143000,+89100
20171123142900,+89100
20171123142800,+88900
20171123142700,+88800
20171123142600,+88700
20171123142500,+88900
20171123142400,+89000
20171123142300,+88900
20171123142200,+88800
20171123142100,+88800
20171123142000,+88800
20171123141900,+88800
20171123141800,+88800
20171123141700,+88900
20171123141600,+88900
20171123141500,+88900
20171123141400,+89000
20171123141300,+89100
20171123141200,+89300
20171123141100,+89300
20171123141000,+89300
20171123140900,+89300
20171123140800,+89300
20171123140700,+89300
20171123140600,+89300
20171123140500,+89400
20171123140400,+89300
20171123140300,+89400
20171123140200,+89500
20171123140100,+89400
20171123140000,+89300
20171123135900,+89100
20171123135800,+89000
20171123135700,+88900
20171123135600,+88800
20171123135500,+88800
20171123135400,+88800
20171123135300,+88700
20171123135200,+88600
20171123135100,-88400
20171123135000,-88200
20171123134900,-88200
20171123134800,-88200
20171123134700,-88200
20171123134600,-88200
20171123134500,-88200
20171123134400,-88200
20171123134300,-88400
20171123134200,-88400
20171123134100,-88300
20171123134000,-88400
20171123133900,-88300
20171123133800,-88200
20171123133700,-88400
20171123133600,-88400
20171123133500,-88400
20171123133400,-88300
20171123133300,-88300
20171123133200,-88300
20171123133100,-88400
20171123133000,-88400
20171123132900,-88400
20171123132800,-88400
20171123132700,-88300
20171123132600,-88300
20171123132500,88500
20171123132400,88500
20171123132300,88500
20171123132200,88500
20171123132100,-88300
20171123132000,-88400
20171123131900,88500
20171123131800,88500
20171123131700,88500
20171123131600,-88400
20171123131500,-88400
20171123131400,-88300
20171123131300,88500
20171123131200,88500
20171123131100,88500
20171123131000,88500
20171123130900,-88400
20171123130800,-88400
20171123130700,88500
20171123130600,-88400
20171123130500,-88400
20171123130400,-88300
20171123130300,-88300
20171123130200,-88300
20171123130100,88500
20171123130000,88500
20171123125900,-88400
20171123125800,-88400
20171123125700,-88300
20171123125600,-88300
20171123125500,-88400
20171123125400,-88400
20171123125300,-88400
20171123125200,-88400
20171123125100,-88400
20171123125000,-88400
20171123124900,-88400
20171123124800,88500
20171123124700,88500
20171123124600,88500
20171123124500,-88300
20171123124400,-88300
20171123124300,-88300
20171123124200,-88400
20171123124100,-88400
20171123124000,-88400
20171123123900,88500
20171123123800,88500
20171123123700,88500
20171123123600,+88600
20171123123500,+88600
20171123123400,+88600
20171123123300,+88600
20171123123200,+88600
20171123123100,+88600
20171123123000,+88700
20171123122900,+88700
20171123122800,+88700
20171123122700,+88700
20171123122600,+88700
20171123122500,+88700
20171123122400,+88700
20171123122300,+88700
20171123122200,+88700
20171123122100,+88700
20171123122000,+88700
20171123121900,+88700
20171123121800,+88700
20171123121700,+88700
20171123121600,+88600
20171123121500,+88600
20171123121400,+88600
20171123121300,+88600
20171123121200,+88600
20171123121100,88500
20171123121000,88500
20171123120900,88500
20171123120800,88500
20171123120700,-88400
20171123120600,-88400
20171123120500,-88200
20171123120400,-88200
20171123120300,-88200
20171123120200,-88200
20171123120100,-88200
20171123120000,-88200
20171123115900,-88200
20171123115800,-88400
20171123115700,88500
20171123115600,88500
20171123115500,88500
20171123115400,88500
20171123115300,88500
20171123115200,88500
20171123115100,88500
20171123115000,88500
20171123114900,88500
20171123114800,88500
20171123114700,88500
20171123114600,-88400
20171123114500,-88400
20171123114400,-88400
20171123114300,-88400
20171123114200,-88400
20171123114100,-88300
20171123114000,-88300
20171123113900,-88200
20171123113800,-88200
20171123113700,-88200
20171123113600,-88200
20171123113500,-88300
20171123113400,-88200
20171123113300,-88100
20171123113200,-88100
20171123113100,-88000
20171123113000,-88000
20171123112900,-88000
20171123112800,-87900
20171123112700,-87900
20171123112600,-87900
20171123112500,-87900
20171123112400,-87800
20171123112300,-87800
20171123112200,-87800
20171123112100,-87800
20171123112000,-87900
20171123111900,-87900
20171123111800,-87700
20171123111700,-87400
20171123111600,-87200
20171123111500,-87100
20171123111400,-87000
20171123111300,-87100
20171123111200,-87100
20171123111100,-87100
20171123111000,-87100
20171123110900,-86700
20171123110800,-86600
20171123110700,-86400
20171123110600,-86400
20171123110500,-86200
20171123110400,-86300
20171123110300,-86300
20171123110200,-86300
20171123110100,-86600
20171123110000,-86600
20171123105900,-86600
20171123105800,-86600
20171123105700,-86600
20171123105600,-86600
20171123105500,-86600
20171123105400,-86600
20171123105300,-86600
20171123105200,-86600
20171123105100,-86600
20171123105000,-86600
20171123104900,-86600
20171123104800,-86600
20171123104700,-86600
20171123104600,-86500
20171123104500,-86500
20171123104400,-86500
20171123104300,-86600
20171123104200,-86600
20171123104100,-86400
20171123104000,-86300
20171123103900,-86200
20171123103800,-86400
20171123103700,-86500
20171123103600,-86500
20171123103500,-86500
20171123103400,-86500
20171123103300,-86500
20171123103200,-86600
20171123103100,-86700
20171123103000,-86800
20171123102900,-87100
20171123102800,-87300
20171123102700,-87300
20171123102600,-87300
20171123102500,-87500
20171123102400,-87500
20171123102300,-87500
20171123102200,-87500
20171123102100,-87500
20171123102000,-87500
20171123101900,-87700
20171123101800,-87800
20171123101700,-87600
20171123101600,-87500
20171123101500,-87200
20171123101400,-87200
20171123101300,-87200
20171123101200,-87500
20171123101100,-87500
20171123101000,-87200
20171123100900,-87300
20171123100800,-87300
20171123100700,-87200
20171123100600,-87300
20171123100500,-87300
20171123100400,-87400
20171123100300,-88000
20171123100200,-88200
20171123100100,+88700
20171123100000,+88800
20171122153500,+88500
20171122153000,+88500
20171122151900,+88000
20171122151800,+88400
20171122151700,+88800
20171122151600,+88600
20171122151500,+88600
20171122151400,+88600
20171122151300,+88500
20171122151200,+88200
20171122151100,+88000
20171122151000,+87400
20171122150900,+87300
20171122150800,+87200
20171122150700,+87200
20171122150600,+87200
20171122150500,+87300
20171122150400,+87300
20171122150300,+87300
20171122150200,+87500
20171122150100,+87300
20171122150000,+87500
20171122145900,+87200
20171122145800,+87300
20171122145700,+87200
20171122145600,+87600
20171122145500,+87800
20171122145400,+87900
20171122145300,+87600
20171122145200,+87900
20171122145100,+88000
20171122145000,+87900
20171122144900,+87800
20171122144800,+87700
20171122144700,+87800
20171122144600,+87900
20171122144500,+88000
20171122144400,+88000
20171122144300,+87800
20171122144200,+88000
20171122144100,+88100
20171122144000,+88400
20171122143900,+88500
20171122143800,+88200
20171122143700,+88300
20171122143600,+88200
20171122143500,+88300
20171122143400,+88500
20171122143300,+88500
20171122143200,+88500
20171122143100,+88500
20171122143000,+88500
20171122142900,+88500
20171122142800,+88500
20171122142700,+88500
20171122142600,+88600
20171122142500,+88600
20171122142400,+88600
20171122142300,+88600
20171122142200,+88500
20171122142100,+88500
20171122142000,+88500
20171122141900,+88500
20171122141800,+88300
20171122141700,+88500
20171122141600,+88500
20171122141500,+88700
20171122141400,+88700
20171122141300,+88700
20171122141200,+88800
20171122141100,+89000
20171122141000,+89000
20171122140900,+89000
20171122140800,+89000
20171122140700,+89000
20171122140600,+89000
20171122140500,+89200
20171122140400,+89300
20171122140300,+89600
20171122140200,+89600
20171122140100,+89700
20171122140000,+89800
20171122135900,+89800
20171122135800,+89800
20171122135700,+90000
20171122135600,+90000
20171122135500,+90100
20171122135400,+90100
20171122135300,+90100
20171122135200,+90100
20171122135100,+90000
20171122135000,+90100
20171122134900,+90100
20171122134800,+90100
20171122134700,+90200
20171122134600,+90200
20171122134500,+90200
20171122134400,+90200
20171122134300,+90300
20171122134200,+90300
20171122134100,+90200
20171122134000,+90200
20171122133900,+90200
20171122133800,+90200
20171122133700,+90200
20171122133600,+90200
20171122133500,+90200
20171122133400,+90300
20171122133300,+90300
20171122133200,+90300
20171122133100,+90300
20171122133000,+90200
20171122132900,+90300
20171122132800,+90300
20171122132700,+90300
20171122132600,+90200
20171122132500,+90200
20171122132400,+90100
20171122132300,+90100
20171122132200,+90200
20171122132100,+90200
20171122132000,+90200
20171122131900,+90200
20171122131800,+90200
20171122131700,+90200
20171122131600,+90200
20171122131500,+90200
20171122131400,+90200
20171122131300,+90200
20171122131200,+90200
20171122131100,+90200
20171122131000,+90100
20171122130900,+90200
20171122130800,+90200
20171122130700,+90200
20171122130600,+90200
20171122130500,+90100
20171122130400,+90100
20171122130300,+90100
20171122130200,+90100
20171122130100,+90100
20171122130000,+90000
20171122125900,+90000
20171122125800,+90000
20171122125700,+90000
20171122125600,+90000
20171122125500,+90000
20171122125400,+89900
20171122125300,+89900
20171122125200,+89900
20171122125100,+89900
20171122125000,+89900
20171122124900,+89800
20171122124800,+89900
20171122124700,+89800
20171122124600,+89800
20171122124500,+89700
20171122124400,+89700
20171122124300,+89800
20171122124200,+89700
20171122124100,+89700
20171122124000,+89700
20171122123900,+89600
20171122123800,+89800
20171122123700,+89800
20171122123600,+89700
20171122123500,+90100
20171122123400,+90100
20171122123300,+90200
20171122123200,+90200
20171122123100,+90200
20171122123000,+90200
20171122122900,+90200
20171122122800,+90200
20171122122700,+90200
20171122122600,+90100
20171122122500,+90100
20171122122400,+90100
20171122122300,+90100
20171122122200,+90100
20171122122100,+90100
20171122122000,+90100
20171122121900,+90100
20171122121800,+90100
20171122121700,+90100
20171122121600,+90000
20171122121500,+90000
20171122121400,+90000
20171122121300,+90000
20171122121200,+90000
20171122121100,+90000
20171122121000,+90000
20171122120900,+90000
20171122120800,+90000
20171122120700,+90000
20171122120600,+90000
20171122120500,+90000
20171122120400,+89900
20171122120300,+90000
20171122120200,+89900
20171122120100,+89900
20171122120000,+89900
20171122115900,+89800
20171122115800,+89800
20171122115700,+89800
20171122115600,+89800
20171122115500,+89800
20171122115400,+89800
20171122115300,+89800
20171122115200,+89800
20171122115100,+89800
20171122115000,+89700
20171122114900,+89700
20171122114800,+89800
20171122114700,+89800
20171122114600,+89800
20171122114500,+89800
20171122114400,+89700
20171122114300,+89700
20171122114200,+89700
20171122114100,+89700
20171122114000,+89800
20171122113900,+89800
20171122113800,+89800
20171122113700,+89800
20171122113600,+89800
20171122113500,+89800
20171122113400,+89800
20171122113300,+89900
20171122113200,+89800
20171122113100,+89800
20171122113000,+89800
20171122112900,+89800
20171122112800,+89800
20171122112700,+89800
20171122112600,+89700
20171122112500,+89800
20171122112400,+89900
20171122112300,+89900
20171122112200,+90000
20171122112100,+89900
20171122112000,+89800
20171122111900,+89900
20171122111800,+89900
20171122111700,+89900
20171122111600,+89900
20171122111500,+89900
20171122111400,+90000
20171122111300,+90000
20171122111200,+90000
20171122111100,+89900
20171122111000,+89900
20171122110900,+89900
20171122110800,+89900
20171122110700,+90000
20171122110600,+90000
20171122110500,+90000
20171122110400,+90000
20171122110300,+90000
20171122110200,+90000
